time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2024-01-12 00:00:00+06:00,16.0,77.5,0.0,0.0,0.0,317.6,1.93,26.0,101568.0
2024-01-12 01:00:00+06:00,15.44,80.35,0.0,0.0,0.0,316.8,1.79,50.0,101548.0
2024-01-12 02:00:00+06:00,14.76,84.35,0.0,0.0,0.0,313.2,1.72,54.0,101518.0
2024-01-12 03:00:00+06:00,14.1,88.2,0.0,0.0,0.0,311.2,1.72,58.0,101478.0
2024-01-12 04:00:00+06:00,13.61,90.65,0.0,0.0,0.0,312.6,1.72,66.0,101468.0
2024-01-12 05:00:00+06:00,13.17,91.85,0.0,0.0,0.0,311.6,1.59,71.0,101468.0
2024-01-12 06:00:00+06:00,13.13,91.6,0.0,0.0,0.0,312.6,1.45,66.0,101508.0
2024-01-12 07:00:00+06:00,13.34,90.6,0.0,0.0,0.0,310.45,1.17,55.0,101568.0
2024-01-12 08:00:00+06:00,15.79,83.45,111.0,142.43,81.0,311.4,0.41,33.0,101648.0
2024-01-12 09:00:00+06:00,19.54,63.45,316.0,407.2,153.0,316.0,0.34,23.0,101738.0
2024-01-12 10:00:00+06:00,21.95,50.6,514.0,614.94,174.0,323.8,0.69,6.0,101778.0
2024-01-12 11:00:00+06:00,23.28,45.35,651.0,708.16,185.0,330.8,1.31,326.0,101708.0
2024-01-12 12:00:00+06:00,24.19,41.9,694.0,660.5,226.0,335.2,2.07,309.0,101608.0
2024-01-12 13:00:00+06:00,24.66,41.45,669.0,599.15,249.0,359.8,3.03,297.0,101468.0
2024-01-12 14:00:00+06:00,24.75,40.25,565.0,474.94,263.0,359.6,3.03,299.0,101318.0
2024-01-12 15:00:00+06:00,24.67,39.85,479.0,571.84,183.0,352.4,2.83,301.0,101248.0
2024-01-12 16:00:00+06:00,24.32,40.4,301.0,471.31,134.0,339.0,2.62,307.0,101208.0
2024-01-12 17:00:00+06:00,23.14,46.0,107.0,286.44,62.0,336.4,1.93,318.0,101188.0
2024-01-12 18:00:00+06:00,21.1,53.55,0.0,0.0,0.0,329.4,2.41,332.0,101228.0
2024-01-12 19:00:00+06:00,19.51,59.55,0.0,0.0,0.0,330.4,2.34,345.0,101268.0
2024-01-12 20:00:00+06:00,18.35,63.85,0.0,0.0,0.0,323.6,2.41,355.0,101368.0
2024-01-12 21:00:00+06:00,17.4,67.8,0.0,0.0,0.0,318.4,2.34,2.0,101388.0
2024-01-12 22:00:00+06:00,16.73,71.25,0.0,0.0,0.0,317.4,2.21,8.0,101438.0
2024-01-12 23:00:00+06:00,16.11,74.85,0.0,0.0,0.0,313.0,2.07,15.0,101428.0
2024-01-13 00:00:00+06:00,15.54,78.3,0.0,0.0,0.0,312.2,1.93,20.0,101408.0
2024-01-13 01:00:00+06:00,14.89,83.7,0.0,0.0,0.0,311.8,1.66,47.0,101378.0
2024-01-13 02:00:00+06:00,14.03,89.4,0.0,0.0,0.0,310.6,1.38,59.0,101348.0
2024-01-13 03:00:00+06:00,13.9,89.4,0.0,0.0,0.0,310.6,1.1,79.0,101318.0
2024-01-13 04:00:00+06:00,14.02,88.55,0.0,0.0,0.0,308.2,0.97,94.0,101278.0
2024-01-13 05:00:00+06:00,14.62,87.05,0.0,0.0,0.0,307.4,0.76,100.0,101338.0
2024-01-13 06:00:00+06:00,14.41,88.5,0.0,0.0,0.0,306.4,0.62,109.0,101358.0
2024-01-13 07:00:00+06:00,14.35,89.25,0.0,0.0,0.0,307.8,0.34,132.0,101428.0
2024-01-13 08:00:00+06:00,15.62,84.9,133.0,270.38,76.0,308.2,0.0,245.0,101508.0
2024-01-13 09:00:00+06:00,18.9,67.0,341.0,523.83,131.0,314.2,0.14,276.0,101588.0
2024-01-13 10:00:00+06:00,21.41,54.2,523.0,649.89,163.0,323.6,0.34,324.0,101618.0
2024-01-13 11:00:00+06:00,22.82,47.3,652.0,708.09,185.0,330.6,0.76,326.0,101568.0
2024-01-13 12:00:00+06:00,23.78,43.55,716.0,727.71,199.0,335.4,1.45,313.0,101458.0
2024-01-13 13:00:00+06:00,24.22,43.75,691.0,662.65,225.0,368.8,2.83,302.0,101338.0
2024-01-13 14:00:00+06:00,24.35,41.8,561.0,455.83,270.0,370.6,2.83,303.0,101218.0
2024-01-13 15:00:00+06:00,24.3,40.75,446.0,440.1,217.0,367.2,2.76,306.0,101168.0
2024-01-13 16:00:00+06:00,23.87,41.4,297.0,436.86,141.0,363.6,2.55,311.0,101118.0
2024-01-13 17:00:00+06:00,22.94,46.25,104.0,244.04,65.0,351.8,1.79,319.0,101138.0
2024-01-13 18:00:00+06:00,21.4,52.5,0.0,0.0,0.0,347.0,1.93,331.0,101198.0
2024-01-13 19:00:00+06:00,20.16,58.15,0.0,0.0,0.0,346.6,1.79,339.0,101298.0
2024-01-13 20:00:00+06:00,18.98,63.65,0.0,0.0,0.0,326.4,1.93,343.0,101368.0
2024-01-13 21:00:00+06:00,17.99,68.9,0.0,0.0,0.0,325.6,1.72,346.0,101408.0
2024-01-13 22:00:00+06:00,16.99,74.45,0.0,0.0,0.0,323.6,1.66,350.0,101428.0
2024-01-13 23:00:00+06:00,15.96,80.65,0.0,0.0,0.0,323.2,1.52,355.0,101438.0
2024-01-14 00:00:00+06:00,15.01,85.5,0.0,0.0,0.0,314.4,1.52,1.0,101398.0
2024-01-14 01:00:00+06:00,14.98,86.0,0.0,0.0,0.0,313.8,1.1,29.0,101398.0
2024-01-14 02:00:00+06:00,14.44,88.25,0.0,0.0,0.0,317.8,1.17,31.0,101368.0
2024-01-14 03:00:00+06:00,14.4,88.2,0.0,0.0,0.0,315.0,1.03,37.0,101388.0
2024-01-14 04:00:00+06:00,14.88,86.45,0.0,0.0,0.0,309.4,0.83,45.0,101408.0
2024-01-14 05:00:00+06:00,14.88,86.8,0.0,0.0,0.0,307.0,0.76,71.0,101388.0
2024-01-14 06:00:00+06:00,14.67,87.65,0.0,0.0,0.0,305.4,0.76,84.0,101438.0
2024-01-14 07:00:00+06:00,13.12,95.25,0.0,0.0,0.0,310.2,0.83,86.0,101528.0
2024-01-14 08:00:00+06:00,14.32,94.2,140.0,322.15,72.0,319.8,0.34,84.0,101618.0
2024-01-14 09:00:00+06:00,18.91,69.55,327.0,450.72,146.0,332.4,0.48,76.0,101708.0
2024-01-14 10:00:00+06:00,21.82,54.75,516.0,614.34,175.0,334.0,0.9,49.0,101758.0
2024-01-14 11:00:00+06:00,23.48,44.45,629.0,620.19,219.0,332.2,1.72,359.0,101698.0
2024-01-14 12:00:00+06:00,24.31,41.4,655.0,529.18,278.0,334.8,2.41,347.0,101578.0
2024-01-14 13:00:00+06:00,24.84,43.15,686.0,637.79,236.0,346.0,2.34,336.0,101468.0
2024-01-14 14:00:00+06:00,25.15,41.9,592.0,541.36,245.0,350.6,2.55,337.0,101328.0
2024-01-14 15:00:00+06:00,25.14,41.3,468.0,510.44,201.0,349.4,2.62,342.0,101258.0
2024-01-14 16:00:00+06:00,24.74,41.85,302.0,447.35,141.0,345.6,2.48,349.0,101228.0
2024-01-14 17:00:00+06:00,23.61,47.35,107.0,252.24,66.0,346.2,1.79,1.0,101248.0
2024-01-14 18:00:00+06:00,21.76,54.35,0.0,0.0,0.0,336.2,2.14,15.0,101288.0
2024-01-14 19:00:00+06:00,20.02,61.75,0.0,0.0,0.0,332.6,2.21,28.0,101388.0
2024-01-14 20:00:00+06:00,18.85,67.05,0.0,0.0,0.0,330.4,2.07,41.0,101428.0
2024-01-14 21:00:00+06:00,18.06,70.8,0.0,0.0,0.0,330.4,2.0,52.0,101488.0
2024-01-14 22:00:00+06:00,17.32,74.3,0.0,0.0,0.0,324.6,2.07,63.0,101488.0
2024-01-14 23:00:00+06:00,16.69,77.2,0.0,0.0,0.0,321.6,2.0,70.0,101498.0
2024-01-15 00:00:00+06:00,16.08,80.1,0.0,0.0,0.0,318.4,2.0,71.0,101428.0
2024-01-15 01:00:00+06:00,15.47,83.55,0.0,0.0,0.0,317.4,2.0,83.0,101368.0
2024-01-15 02:00:00+06:00,15.05,84.7,0.0,0.0,0.0,316.0,2.07,81.0,101348.0
2024-01-15 03:00:00+06:00,14.62,86.0,0.0,0.0,0.0,315.0,1.93,81.0,101268.0
2024-01-15 04:00:00+06:00,13.99,89.4,0.0,0.0,0.0,314.0,1.45,84.0,101228.0
2024-01-15 05:00:00+06:00,15.15,82.9,0.0,0.0,0.0,313.6,0.69,82.0,101228.0
2024-01-15 06:00:00+06:00,15.06,84.05,0.0,0.0,0.0,313.2,0.07,92.0,101268.0
2024-01-15 07:00:00+06:00,14.9,85.85,0.0,0.0,0.0,311.85,0.14,214.0,101348.0
2024-01-15 08:00:00+06:00,16.11,84.05,134.0,274.31,76.0,313.4,0.14,211.0,101438.0
2024-01-15 09:00:00+06:00,19.68,66.4,328.0,452.34,146.0,329.8,0.34,217.0,101498.0
2024-01-15 10:00:00+06:00,22.48,53.15,509.0,580.64,186.0,328.4,0.55,248.0,101548.0
2024-01-15 11:00:00+06:00,24.01,48.2,649.0,683.53,196.0,338.0,1.24,269.0,101518.0
2024-01-15 12:00:00+06:00,25.05,44.8,713.0,702.62,211.0,343.8,1.59,280.0,101378.0
2024-01-15 13:00:00+06:00,25.54,43.4,716.0,731.69,198.0,348.2,1.72,297.0,101248.0
2024-01-15 14:00:00+06:00,25.98,41.6,648.0,728.68,179.0,350.0,2.0,297.0,101108.0
2024-01-15 15:00:00+06:00,26.07,41.1,491.0,589.49,181.0,350.4,2.14,297.0,101048.0
2024-01-15 16:00:00+06:00,25.8,41.45,313.0,496.23,133.0,349.8,2.0,296.0,101028.0
2024-01-15 17:00:00+06:00,24.83,46.85,118.0,326.67,64.0,347.8,1.17,294.0,101018.0
2024-01-15 18:00:00+06:00,23.38,51.8,0.0,0.0,0.0,342.4,0.28,259.0,101078.0
2024-01-15 19:00:00+06:00,21.65,62.75,0.0,0.0,0.0,338.6,0.69,146.0,101128.0
2024-01-15 20:00:00+06:00,19.57,70.4,0.0,0.0,0.0,335.2,1.1,137.0,101188.0
2024-01-15 21:00:00+06:00,18.07,77.15,0.0,0.0,0.0,334.0,1.59,132.0,101238.0
2024-01-15 22:00:00+06:00,17.31,81.5,0.0,0.0,0.0,333.0,1.93,136.0,101268.0
2024-01-15 23:00:00+06:00,16.83,85.25,0.0,0.0,0.0,332.0,2.14,145.0,101258.0
2024-01-16 00:00:00+06:00,16.51,88.55,0.0,0.0,0.0,331.6,2.0,152.0,101248.0
2024-01-16 01:00:00+06:00,16.23,91.5,0.0,0.0,0.0,331.4,2.0,177.0,101208.0
2024-01-16 02:00:00+06:00,16.14,93.75,0.0,0.0,0.0,332.8,1.93,187.0,101178.0
2024-01-16 03:00:00+06:00,16.07,95.3,0.0,0.0,0.0,333.2,1.93,199.0,101148.0
2024-01-16 04:00:00+06:00,16.03,96.35,0.0,0.0,0.0,336.0,1.86,208.0,101118.0
2024-01-16 05:00:00+06:00,16.03,97.1,0.0,0.0,0.0,341.6,1.79,215.0,101098.0
2024-01-16 06:00:00+06:00,15.75,97.9,0.0,0.0,0.0,334.4,1.72,220.0,101108.0
2024-01-16 07:00:00+06:00,15.32,98.7,0.0,0.0,0.0,329.25,1.59,226.0,101188.0
2024-01-16 08:00:00+06:00,17.23,97.15,127.0,226.55,79.0,330.4,0.76,237.0,101258.0
2024-01-16 09:00:00+06:00,20.4,82.1,329.0,451.38,147.0,346.2,0.83,262.0,101338.0
2024-01-16 10:00:00+06:00,23.0,65.1,510.0,582.88,185.0,340.0,0.97,305.0,101338.0
2024-01-16 11:00:00+06:00,25.07,49.65,651.0,684.76,196.0,348.4,1.59,334.0,101328.0
2024-01-16 12:00:00+06:00,26.27,40.25,715.0,703.32,211.0,352.2,2.0,334.0,101218.0
2024-01-16 13:00:00+06:00,26.67,39.15,711.0,705.22,210.0,354.2,2.41,344.0,101098.0
2024-01-16 14:00:00+06:00,26.88,38.55,637.0,677.67,199.0,356.8,2.28,340.0,100998.0
2024-01-16 15:00:00+06:00,26.78,38.9,505.0,637.38,168.0,355.0,2.14,340.0,100978.0
2024-01-16 16:00:00+06:00,26.38,39.9,318.0,508.74,132.0,355.2,2.0,341.0,101018.0
2024-01-16 17:00:00+06:00,25.19,46.3,115.0,279.61,68.0,353.8,1.72,352.0,100998.0
2024-01-16 18:00:00+06:00,23.01,54.05,0.0,0.0,0.0,350.8,2.41,5.0,101088.0
2024-01-16 19:00:00+06:00,21.47,59.5,0.0,0.0,0.0,351.6,2.55,14.0,101198.0
2024-01-16 20:00:00+06:00,20.57,62.5,0.0,0.0,0.0,350.6,2.62,21.0,101308.0
2024-01-16 21:00:00+06:00,20.1,63.8,0.0,0.0,0.0,359.0,2.41,30.0,101338.0
2024-01-16 22:00:00+06:00,19.39,66.4,0.0,0.0,0.0,349.8,2.28,44.0,101368.0
2024-01-16 23:00:00+06:00,18.52,70.15,0.0,0.0,0.0,336.8,2.14,59.0,101398.0
2024-01-17 00:00:00+06:00,17.82,73.55,0.0,0.0,0.0,334.0,2.14,72.0,101368.0
2024-01-17 01:00:00+06:00,16.96,79.3,0.0,0.0,0.0,332.2,2.0,92.0,101348.0
2024-01-17 02:00:00+06:00,16.57,81.8,0.0,0.0,0.0,332.0,1.79,93.0,101318.0
2024-01-17 03:00:00+06:00,16.0,85.35,0.0,0.0,0.0,329.0,1.59,88.0,101288.0
2024-01-17 04:00:00+06:00,15.6,88.2,0.0,0.0,0.0,340.2,1.38,73.0,101268.0
2024-01-17 05:00:00+06:00,15.35,90.2,0.0,0.0,0.0,347.4,1.24,57.0,101268.0
2024-01-17 06:00:00+06:00,15.18,91.65,0.0,0.0,0.0,343.0,1.38,43.0,101348.0
2024-01-17 07:00:00+06:00,14.82,93.7,0.0,0.0,0.0,334.65,1.59,32.0,101388.0
2024-01-17 08:00:00+06:00,16.9,83.55,128.0,230.69,79.0,345.4,1.17,36.0,101468.0
2024-01-17 09:00:00+06:00,20.6,65.4,330.0,452.8,147.0,342.0,1.59,43.0,101538.0
2024-01-17 10:00:00+06:00,23.13,52.8,506.0,559.97,193.0,344.0,2.0,40.0,101578.0
2024-01-17 11:00:00+06:00,24.56,48.3,646.0,660.38,206.0,349.6,2.28,22.0,101538.0
2024-01-17 12:00:00+06:00,25.46,46.15,722.0,717.86,206.0,356.0,2.28,5.0,101438.0
2024-01-17 13:00:00+06:00,25.96,44.4,718.0,719.56,205.0,356.2,2.55,353.0,101308.0
2024-01-17 14:00:00+06:00,26.19,42.9,640.0,677.87,200.0,364.4,2.69,349.0,101188.0
2024-01-17 15:00:00+06:00,26.02,42.55,509.0,639.56,169.0,366.6,2.76,348.0,101128.0
2024-01-17 16:00:00+06:00,25.65,42.75,321.0,510.16,133.0,360.4,2.76,351.0,101098.0
2024-01-17 17:00:00+06:00,24.42,47.7,119.0,292.57,69.0,355.0,2.0,1.0,101088.0
2024-01-17 18:00:00+06:00,22.31,54.6,0.0,0.0,0.0,345.6,2.34,13.0,101128.0
2024-01-17 19:00:00+06:00,20.9,59.05,0.0,0.0,0.0,350.4,2.21,26.0,101188.0
2024-01-17 20:00:00+06:00,19.67,63.1,0.0,0.0,0.0,336.0,2.21,35.0,101258.0
2024-01-17 21:00:00+06:00,18.85,66.05,0.0,0.0,0.0,333.8,2.0,42.0,101338.0
2024-01-17 22:00:00+06:00,18.21,68.9,0.0,0.0,0.0,337.2,1.86,43.0,101358.0
2024-01-17 23:00:00+06:00,17.54,72.2,0.0,0.0,0.0,332.2,1.79,39.0,101378.0
2024-01-18 00:00:00+06:00,17.03,75.1,0.0,0.0,0.0,337.4,1.72,35.0,101348.0
2024-01-18 01:00:00+06:00,16.61,77.2,0.0,0.0,0.0,339.2,1.79,28.0,101338.0
2024-01-18 02:00:00+06:00,16.14,79.95,0.0,0.0,0.0,334.0,1.66,32.0,101308.0
2024-01-18 03:00:00+06:00,15.71,82.8,0.0,0.0,0.0,334.6,1.59,35.0,101258.0
2024-01-18 04:00:00+06:00,15.26,85.3,0.0,0.0,0.0,329.2,1.72,41.0,101248.0
2024-01-18 05:00:00+06:00,14.99,86.45,0.0,0.0,0.0,332.0,1.66,44.0,101238.0
2024-01-18 06:00:00+06:00,14.57,88.55,0.0,0.0,0.0,328.6,1.45,52.0,101298.0
2024-01-18 07:00:00+06:00,14.39,89.95,0.0,0.0,0.0,326.85,1.24,68.0,101378.0
2024-01-18 08:00:00+06:00,16.64,82.05,128.0,230.03,79.0,333.6,0.62,76.0,101438.0
2024-01-18 09:00:00+06:00,20.0,63.15,182.0,39.49,166.0,341.0,0.69,67.0,101538.0
2024-01-18 10:00:00+06:00,22.38,50.35,420.0,287.28,259.0,357.4,0.97,46.0,101578.0
2024-01-18 11:00:00+06:00,23.79,44.8,637.0,624.09,220.0,359.6,1.03,13.0,101528.0
2024-01-18 12:00:00+06:00,24.91,42.8,724.0,718.37,206.0,361.8,1.31,344.0,101418.0
2024-01-18 13:00:00+06:00,25.4,42.6,721.0,721.15,205.0,361.0,1.72,349.0,101288.0
2024-01-18 14:00:00+06:00,25.75,42.45,644.0,679.55,201.0,363.0,1.79,341.0,101168.0
2024-01-18 15:00:00+06:00,25.75,42.85,507.0,617.35,177.0,365.0,1.72,341.0,101098.0
2024-01-18 16:00:00+06:00,25.43,43.65,326.0,522.28,132.0,363.2,1.66,343.0,101048.0
2024-01-18 17:00:00+06:00,24.55,47.85,122.0,305.07,69.0,358.0,1.59,351.0,101068.0
2024-01-18 18:00:00+06:00,22.75,54.8,0.0,0.0,0.0,357.2,2.14,6.0,101108.0
2024-01-18 19:00:00+06:00,21.18,60.45,0.0,0.0,0.0,352.2,2.14,21.0,101168.0
2024-01-18 20:00:00+06:00,20.16,64.3,0.0,0.0,0.0,348.8,2.0,30.0,101258.0
2024-01-18 21:00:00+06:00,19.28,68.0,0.0,0.0,0.0,343.2,2.0,36.0,101298.0
2024-01-18 22:00:00+06:00,18.71,70.55,0.0,0.0,0.0,349.0,1.93,35.0,101368.0
2024-01-18 23:00:00+06:00,18.11,73.25,0.0,0.0,0.0,343.6,1.93,33.0,101328.0
2024-01-19 00:00:00+06:00,17.77,74.75,0.0,0.0,0.0,348.0,1.79,36.0,101318.0
2024-01-19 01:00:00+06:00,17.5,74.65,0.0,0.0,0.0,352.8,1.72,42.0,101268.0
2024-01-19 02:00:00+06:00,17.43,75.65,0.0,0.0,0.0,364.4,1.38,54.0,101278.0
2024-01-19 03:00:00+06:00,17.5,76.3,0.0,0.0,0.0,373.4,1.17,71.0,101248.0
2024-01-19 04:00:00+06:00,17.19,78.4,0.0,0.0,0.0,358.6,1.31,79.0,101218.0
2024-01-19 05:00:00+06:00,17.05,79.5,0.0,0.0,0.0,361.0,1.52,78.0,101218.0
2024-01-19 06:00:00+06:00,16.58,81.85,0.0,0.0,0.0,342.2,1.79,76.0,101278.0
2024-01-19 07:00:00+06:00,16.47,82.85,0.0,0.0,0.0,353.25,1.59,68.0,101328.0
2024-01-19 08:00:00+06:00,18.13,76.15,78.0,32.75,71.0,353.2,1.03,65.0,101408.0
2024-01-19 09:00:00+06:00,20.74,63.3,275.0,231.36,181.0,357.4,1.24,75.0,101478.0
2024-01-19 10:00:00+06:00,22.88,53.5,465.0,411.05,234.0,359.6,1.52,82.0,101508.0
2024-01-19 11:00:00+06:00,24.17,49.5,352.0,55.21,315.0,367.6,1.17,79.0,101478.0
2024-01-19 12:00:00+06:00,25.16,47.9,203.0,0.0,203.0,372.4,0.62,59.0,101378.0
2024-01-19 13:00:00+06:00,26.0,48.1,266.0,4.18,263.0,369.8,0.9,25.0,101278.0
2024-01-19 14:00:00+06:00,26.46,47.2,309.0,29.02,290.0,373.2,0.97,16.0,101138.0
2024-01-19 15:00:00+06:00,26.69,45.9,93.0,0.0,93.0,372.8,0.9,354.0,101098.0
2024-01-19 16:00:00+06:00,26.33,46.0,108.0,0.0,108.0,384.0,0.83,11.0,101018.0
2024-01-19 17:00:00+06:00,25.37,51.85,118.0,260.5,72.0,394.25,0.83,51.0,101048.0
2024-01-19 18:00:00+06:00,24.25,56.8,0.0,0.0,0.0,397.45,1.31,76.0,101128.0
2024-01-19 19:00:00+06:00,23.04,62.0,0.0,0.0,0.0,395.65,1.93,80.0,101158.0
2024-01-19 20:00:00+06:00,22.35,63.9,0.0,0.0,0.0,395.25,2.0,75.0,101258.0
2024-01-19 21:00:00+06:00,21.21,68.15,0.0,0.0,0.0,369.6,2.14,68.0,101308.0
2024-01-19 22:00:00+06:00,20.47,70.85,0.0,0.0,0.0,368.0,2.21,72.0,101348.0
2024-01-19 23:00:00+06:00,19.66,74.25,0.0,0.0,0.0,354.2,1.93,76.0,101338.0
2024-01-20 00:00:00+06:00,19.1,77.45,0.0,0.0,0.0,354.2,1.31,94.0,101348.0
2024-01-20 01:00:00+06:00,18.51,81.05,0.0,0.0,0.0,357.6,1.31,105.0,101308.0
2024-01-20 02:00:00+06:00,18.03,85.35,0.0,0.0,0.0,362.2,0.9,106.0,101278.0
2024-01-20 03:00:00+06:00,18.26,83.5,0.0,0.0,0.0,360.0,0.62,92.0,101248.0
2024-01-20 04:00:00+06:00,17.3,89.5,0.0,0.0,0.0,361.2,1.03,82.0,101228.0
2024-01-20 05:00:00+06:00,16.79,92.1,0.0,0.0,0.0,351.2,1.31,88.0,101188.0
2024-01-20 06:00:00+06:00,17.01,91.8,0.0,0.0,0.0,372.2,1.1,100.0,101258.0
2024-01-20 07:00:00+06:00,16.83,93.6,0.0,0.0,0.0,360.85,1.24,96.0,101308.0
2024-01-20 08:00:00+06:00,18.63,86.65,21.0,0.0,21.0,353.8,0.62,101.0,101428.0
2024-01-20 09:00:00+06:00,21.33,74.45,161.0,19.63,153.0,351.6,0.48,137.0,101528.0
2024-01-20 10:00:00+06:00,23.56,66.05,73.0,0.0,73.0,361.2,0.76,203.0,101588.0
2024-01-20 11:00:00+06:00,25.25,58.05,199.0,0.0,199.0,366.2,1.72,217.0,101558.0
2024-01-20 12:00:00+06:00,26.13,54.1,106.0,0.0,106.0,381.6,2.28,221.0,101488.0
2024-01-20 13:00:00+06:00,24.3,60.45,243.0,1.39,242.0,400.45,0.28,189.0,101358.0
2024-01-20 14:00:00+06:00,24.75,58.25,96.0,0.0,96.0,403.25,0.97,214.0,101278.0
2024-01-20 15:00:00+06:00,24.59,58.4,46.0,0.0,46.0,402.25,0.55,234.0,101158.0
2024-01-20 16:00:00+06:00,23.98,63.0,55.0,0.0,55.0,410.65,0.97,301.0,101178.0
2024-01-20 17:00:00+06:00,22.49,75.15,93.0,100.31,75.0,411.85,1.72,342.0,101188.0
2024-01-20 18:00:00+06:00,20.73,89.65,0.0,0.0,0.0,407.45,2.21,360.0,101248.0
2024-01-20 19:00:00+06:00,20.02,92.5,0.0,0.0,0.0,403.25,2.14,5.0,101328.0
2024-01-20 20:00:00+06:00,19.61,93.8,0.0,0.0,0.0,404.65,2.14,17.0,101408.0
2024-01-20 21:00:00+06:00,19.32,94.15,0.0,0.0,0.0,406.45,2.28,31.0,101468.0
2024-01-20 22:00:00+06:00,18.97,94.8,0.0,0.0,0.0,395.65,2.14,23.0,101498.0
2024-01-20 23:00:00+06:00,18.71,94.85,0.0,0.0,0.0,391.6,1.93,15.0,101528.0
2024-01-21 00:00:00+06:00,18.63,94.5,0.0,0.0,0.0,398.85,1.86,8.0,101478.0
2024-01-21 01:00:00+06:00,18.25,94.2,0.0,0.0,0.0,394.65,2.0,359.0,101468.0
2024-01-21 02:00:00+06:00,18.19,94.15,0.0,0.0,0.0,398.05,1.93,1.0,101428.0
2024-01-21 03:00:00+06:00,18.13,93.9,0.0,0.0,0.0,399.05,2.14,2.0,101388.0
2024-01-21 04:00:00+06:00,18.05,93.55,0.0,0.0,0.0,398.45,2.21,3.0,101398.0
2024-01-21 05:00:00+06:00,18.0,92.95,0.0,0.0,0.0,398.05,2.34,359.0,101358.0
2024-01-21 06:00:00+06:00,17.92,92.35,0.0,0.0,0.0,397.6,2.62,2.0,101458.0
2024-01-21 07:00:00+06:00,17.73,92.65,0.0,0.0,0.0,392.05,2.48,0.0,101538.0
2024-01-21 08:00:00+06:00,17.83,92.2,109.0,120.73,83.0,385.2,2.28,358.0,101638.0
2024-01-21 09:00:00+06:00,18.15,89.5,188.0,44.03,170.0,386.4,2.41,355.0,101728.0
2024-01-21 10:00:00+06:00,19.05,82.8,486.0,468.75,221.0,383.0,2.83,350.0,101788.0
2024-01-21 11:00:00+06:00,19.63,73.75,442.0,152.75,339.0,386.8,3.38,345.0,101788.0
2024-01-21 12:00:00+06:00,20.84,62.05,144.0,0.0,144.0,372.0,3.59,342.0,101708.0
2024-01-21 13:00:00+06:00,20.53,65.55,209.0,0.0,209.0,395.05,2.97,338.0,101588.0
2024-01-21 14:00:00+06:00,21.23,60.35,446.0,164.99,337.0,378.2,3.17,335.0,101468.0
2024-01-21 15:00:00+06:00,21.96,56.85,236.0,20.24,225.0,383.4,3.1,327.0,101408.0
2024-01-21 16:00:00+06:00,22.1,55.75,281.0,281.26,174.0,371.4,2.76,323.0,101388.0
2024-01-21 17:00:00+06:00,21.63,58.25,119.0,235.84,76.0,360.8,1.93,326.0,101368.0
2024-01-21 18:00:00+06:00,20.41,63.2,0.0,0.0,0.0,352.2,1.86,332.0,101438.0
2024-01-21 19:00:00+06:00,19.16,68.4,0.0,0.0,0.0,340.8,1.93,334.0,101508.0
2024-01-21 20:00:00+06:00,18.09,72.45,0.0,0.0,0.0,330.2,2.21,332.0,101608.0
2024-01-21 21:00:00+06:00,17.21,75.4,0.0,0.0,0.0,326.0,2.34,332.0,101648.0
2024-01-21 22:00:00+06:00,16.61,77.15,0.0,0.0,0.0,324.4,2.55,336.0,101698.0
2024-01-21 23:00:00+06:00,15.89,80.15,0.0,0.0,0.0,310.4,2.69,338.0,101708.0
2024-01-22 00:00:00+06:00,15.29,83.35,0.0,0.0,0.0,306.8,2.62,341.0,101668.0
2024-01-22 01:00:00+06:00,14.61,87.15,0.0,0.0,0.0,303.6,2.62,342.0,101658.0
2024-01-22 02:00:00+06:00,14.05,89.8,0.0,0.0,0.0,299.4,2.69,342.0,101618.0
2024-01-22 03:00:00+06:00,13.62,91.4,0.0,0.0,0.0,297.6,2.69,342.0,101598.0
2024-01-22 04:00:00+06:00,13.25,92.5,0.0,0.0,0.0,294.8,2.55,342.0,101558.0
2024-01-22 05:00:00+06:00,12.87,93.2,0.0,0.0,0.0,292.6,2.34,344.0,101578.0
2024-01-22 06:00:00+06:00,12.52,93.85,0.0,0.0,0.0,291.0,2.07,344.0,101618.0
2024-01-22 07:00:00+06:00,12.18,94.55,0.0,0.0,0.0,289.6,1.93,343.0,101698.0
2024-01-22 08:00:00+06:00,13.65,90.25,67.0,13.87,64.0,291.0,1.52,343.0,101778.0
2024-01-22 09:00:00+06:00,16.47,76.15,124.0,2.44,123.0,296.4,2.0,346.0,101877.0
2024-01-22 10:00:00+06:00,18.46,66.35,214.0,8.82,209.0,305.0,2.48,348.0,101907.0
2024-01-22 11:00:00+06:00,20.01,57.8,309.0,25.13,292.0,312.6,2.62,345.0,101907.0
2024-01-22 12:00:00+06:00,21.13,51.05,540.0,233.97,369.0,322.0,2.62,335.0,101798.0
2024-01-22 13:00:00+06:00,20.65,56.7,543.0,242.27,367.0,367.6,3.24,333.0,101698.0
2024-01-22 14:00:00+06:00,21.03,53.55,617.0,551.51,251.0,363.8,3.45,334.0,101588.0
2024-01-22 15:00:00+06:00,21.47,50.95,477.0,460.99,225.0,366.2,3.72,336.0,101568.0
2024-01-22 16:00:00+06:00,21.23,49.85,319.0,430.29,154.0,361.4,3.52,340.0,101568.0
2024-01-22 17:00:00+06:00,20.56,53.4,131.0,302.34,75.0,367.8,2.76,344.0,101518.0
